Date,Hour,Electric Load,Cooling Load,Irradiance,Ambient Temperature
2020-04-03,16,323.19,84.19,835.00,29.80
2020-04-03,17,479.92,91.08,832.00,29.50
2020-04-03,18,578.17,102.80,736.00,29.10
2020-04-03,19,622.95,118.61,609.00,29.00
2020-04-03,20,568.71,117.32,415.00,28.60
2020-04-03,21,454.73,102.49,214.00,28.10
2020-04-03,22,289.08,66.47,62.00,27.60
2020-04-03,23,235.70,47.19,1.00,27.10
2020-04-04,0,254.58,32.63,0.00,26.80
2020-04-04,1,183.33,21.81,0.00,26.70
2020-04-04,2,182.70,16.20,0.00,26.60
2020-04-04,3,182.35,13.16,0.00,26.60
2020-04-04,4,188.50,11.02,0.00,26.40
2020-04-04,5,337.49,18.92,0.00,26.20
2020-04-04,6,352.83,41.70,0.00,26.10
2020-04-04,7,461.66,83.29,0.00,25.90
2020-04-04,8,460.77,84.73,0.00,25.80
2020-04-04,9,388.50,65.96,0.00,25.80
2020-04-04,10,352.24,76.71,0.00,25.80
2020-04-04,11,350.61,89.37,51.00,26.10
2020-04-04,12,353.49,94.47,188.00,26.90
2020-04-04,13,353.72,97.19,341.00,28.00
2020-04-04,14,353.29,89.83,583.00,29.20
2020-04-04,15,352.67,82.40,767.00,30.30
2020-04-04,16,334.64,81.93,642.00,30.80
2020-04-04,17,561.11,100.54,748.00,30.30
2020-04-04,18,626.57,110.55,781.00,29.90
2020-04-04,19,622.71,123.48,661.00,29.90
2020-04-04,20,619.21,122.11,475.00,29.70
2020-04-04,21,539.27,97.66,251.00,29.00
2020-04-04,22,327.56,62.58,70.00,28.20
2020-04-04,23,256.02,46.06,1.00,27.60
2020-04-05,0,212.06,32.63,0.00,27.20
2020-04-05,1,183.13,21.81,0.00,27.00
2020-04-05,2,182.66,16.20,0.00,26.90
2020-04-05,3,182.20,13.16,0.00,26.80
2020-04-05,4,239.87,11.02,0.00,26.70
2020-04-05,5,357.19,18.92,0.00,26.60
2020-04-05,6,429.62,41.70,0.00,26.60
2020-04-05,7,414.35,83.29,0.00,26.40
2020-04-05,8,415.13,84.73,0.00,26.20
2020-04-05,9,339.67,65.96,0.00,26.00
2020-04-05,10,341.38,76.71,0.00,25.90
2020-04-05,11,340.48,89.37,59.00,26.30
2020-04-05,12,344.57,94.47,239.00,27.10
2020-04-05,13,345.47,97.19,493.00,28.00
2020-04-05,14,345.82,89.83,714.00,29.10
2020-04-05,15,345.39,82.40,846.00,30.20
2020-04-05,16,327.79,81.93,933.00,30.20
2020-04-05,17,484.44,100.54,939.00,29.50
2020-04-05,18,582.49,110.55,862.00,29.20
2020-04-05,19,627.11,123.48,716.00,29.60
2020-04-05,20,572.21,122.11,515.00,29.70
2020-04-05,21,487.05,97.66,284.00,29.20
2020-04-05,22,305.52,62.58,79.00,28.60
2020-04-05,23,245.59,46.06,1.00,28.00
2020-04-06,0,211.09,20.33,0.00,27.60
2020-04-06,1,182.35,14.49,0.00,27.30
2020-04-06,2,181.88,11.02,0.00,27.10
2020-04-06,3,181.57,7.94,0.00,27.10
2020-04-06,4,239.51,8.06,0.00,27.00
2020-04-06,5,356.53,30.22,0.00,26.90
2020-04-06,6,428.80,60.98,0.00,26.90
2020-04-06,7,412.91,44.62,0.00,26.80
2020-04-06,8,413.49,52.49,0.00,26.70
2020-04-06,9,337.72,49.10,0.00,26.50
2020-04-06,10,338.61,57.67,0.00,26.30
2020-04-06,11,336.75,68.10,61.00,26.50
2020-04-06,12,340.29,75.81,263.00,27.40
2020-04-06,13,340.56,78.62,495.00,28.60
2020-04-06,14,340.48,78.85,713.00,29.90
2020-04-06,15,340.37,77.45,851.00,30.60
2020-04-06,16,323.19,84.19,945.00,30.60
2020-04-06,17,479.92,91.08,909.00,30.40
2020-04-06,18,578.17,102.80,847.00,29.90
2020-04-06,19,622.95,118.61,644.00,29.50
2020-04-06,20,568.71,117.32,382.00,29.10
2020-04-06,21,454.73,102.49,96.00,28.70
2020-04-06,22,289.08,66.47,51.00,28.30
2020-04-06,23,235.70,47.19,1.00,27.90
2020-04-07,0,211.09,20.33,0.00,27.60
2020-04-07,1,182.35,14.49,0.00,27.40
2020-04-07,2,181.88,11.02,0.00,27.40
2020-04-07,3,181.57,7.94,0.00,27.40
2020-04-07,4,239.51,8.06,0.00,27.40
2020-04-07,5,356.53,30.22,0.00,27.20
2020-04-07,6,428.80,60.98,0.00,27.10
2020-04-07,7,412.91,44.62,0.00,27.00
2020-04-07,8,413.49,52.49,0.00,26.90
2020-04-07,9,337.72,49.10,0.00,26.80
2020-04-07,10,338.61,57.67,0.00,26.70
2020-04-07,11,336.75,68.10,57.00,26.80
2020-04-07,12,340.29,75.81,219.00,27.40
2020-04-07,13,340.56,78.62,396.00,28.40
2020-04-07,14,340.48,78.85,589.00,29.60
2020-04-07,15,340.37,77.45,742.00,30.60
2020-04-07,16,323.19,84.19,840.00,30.90
2020-04-07,17,479.92,91.08,785.00,30.40
2020-04-07,18,578.17,102.80,824.00,29.70
2020-04-07,19,622.95,118.61,707.00,29.50
2020-04-07,20,568.71,117.32,474.00,29.60
2020-04-07,21,454.73,102.49,240.00,29.20
2020-04-07,22,289.08,66.47,71.00,28.60
2020-04-07,23,235.70,47.19,1.00,28.00
2020-04-08,0,211.09,20.33,0.00,27.50
2020-04-08,1,182.35,14.49,0.00,27.30
2020-04-08,2,181.88,11.02,0.00,27.20
2020-04-08,3,181.57,7.94,0.00,27.10
2020-04-08,4,239.51,8.06,0.00,27.00
2020-04-08,5,356.53,30.22,0.00,27.00
2020-04-08,6,428.80,60.98,0.00,26.90
2020-04-08,7,412.91,44.62,0.00,26.70
2020-04-08,8,413.49,52.49,0.00,26.50
2020-04-08,9,337.72,49.10,0.00,26.40
2020-04-08,10,338.61,57.67,0.00,26.30
2020-04-08,11,336.75,68.10,63.00,26.60
2020-04-08,12,340.29,75.81,264.00,27.50
2020-04-08,13,340.56,78.62,504.00,28.60
2020-04-08,14,340.48,78.85,710.00,29.80
2020-04-08,15,340.37,77.45,845.00,30.60
2020-04-08,16,323.19,84.19,925.00,30.60
2020-04-08,17,479.92,91.08,931.00,30.40
2020-04-08,18,578.17,102.80,852.00,30.30
2020-04-08,19,622.95,118.61,710.00,30.00
2020-04-08,20,568.71,117.32,512.00,29.60
2020-04-08,21,454.73,102.49,282.00,29.10
2020-04-08,22,289.08,66.47,78.00,28.40
2020-04-08,23,235.70,47.19,1.00,27.80
2020-04-09,0,211.09,20.33,0.00,27.40
2020-04-09,1,182.35,14.49,0.00,27.20
2020-04-09,2,181.88,11.02,0.00,27.10
2020-04-09,3,181.57,7.94,0.00,27.10
2020-04-09,4,239.51,8.06,0.00,27.10
2020-04-09,5,356.53,30.22,0.00,27.10
2020-04-09,6,428.80,60.98,0.00,26.90
2020-04-09,7,412.91,44.62,0.00,26.80
2020-04-09,8,413.49,52.49,0.00,26.60
2020-04-09,9,337.72,49.10,0.00,26.50
2020-04-09,10,338.61,57.67,0.00,26.40
2020-04-09,11,336.75,68.10,47.00,26.60
2020-04-09,12,340.29,75.81,186.00,27.30
2020-04-09,13,340.56,78.62,417.00,28.20
2020-04-09,14,340.48,78.85,630.00,29.40
2020-04-09,15,340.37,77.45,743.00,30.30
2020-04-09,16,323.19,84.19,840.00,30.60
2020-04-09,17,479.92,91.08,856.00,30.00
2020-04-09,18,578.17,102.80,821.00,29.40
2020-04-09,19,622.95,118.61,657.00,29.40
2020-04-09,20,568.71,117.32,485.00,29.30
2020-04-09,21,454.73,102.49,264.00,28.80
2020-04-09,22,289.08,66.47,71.00,28.20
2020-04-09,23,235.70,47.19,1.00,27.70
2020-04-10,0,211.09,20.33,0.00,27.40
2020-04-10,1,182.35,14.49,0.00,27.00
2020-04-10,2,181.88,11.02,0.00,26.80
2020-04-10,3,181.57,7.94,0.00,26.70
2020-04-10,4,239.51,8.06,0.00,26.50
2020-04-10,5,356.53,30.22,0.00,26.50
2020-04-10,6,428.80,60.98,0.00,26.50
2020-04-10,7,412.91,44.62,0.00,26.40
2020-04-10,8,413.49,52.49,0.00,26.40
2020-04-10,9,337.72,49.10,0.00,26.50
2020-04-10,10,338.61,57.67,0.00,26.50
2020-04-10,11,336.75,68.10,47.00,26.90
2020-04-10,12,340.29,75.81,193.00,27.50
2020-04-10,13,340.56,78.62,306.00,28.40
2020-04-10,14,340.48,78.85,531.00,29.40
2020-04-10,15,340.37,77.45,755.00,30.00
2020-04-10,16,323.19,84.19,913.00,30.10
2020-04-10,17,479.92,91.08,916.00,29.90
2020-04-10,18,578.17,102.80,854.00,29.40
2020-04-10,19,622.95,118.61,711.00,29.20
2020-04-10,20,568.71,117.32,475.00,29.10
2020-04-10,21,454.73,102.49,225.00,28.70
2020-04-10,22,289.08,66.47,60.00,28.20
2020-04-10,23,235.70,47.19,1.00,27.50
2020-04-11,0,254.58,32.63,0.00,27.20
2020-04-11,1,183.33,21.81,0.00,27.00
2020-04-11,2,182.70,16.20,0.00,27.00
2020-04-11,3,182.35,13.16,0.00,27.00
2020-04-11,4,188.50,11.02,0.00,27.00
2020-04-11,5,337.49,18.92,0.00,27.00
2020-04-11,6,352.83,41.70,0.00,26.90
2020-04-11,7,461.66,83.29,0.00,26.90
2020-04-11,8,460.77,84.73,0.00,26.80
2020-04-11,9,388.50,65.96,0.00,26.60
2020-04-11,10,352.24,76.71,0.00,26.50
2020-04-11,11,350.61,89.37,61.00,26.70
2020-04-11,12,353.49,94.47,256.00,27.30
2020-04-11,13,353.72,97.19,471.00,28.20
2020-04-11,14,353.29,89.83,636.00,29.30
2020-04-11,15,352.67,82.40,784.00,30.20
2020-04-11,16,334.64,81.93,848.00,30.50
2020-04-11,17,561.11,100.54,912.00,30.30
2020-04-11,18,626.57,110.55,836.00,29.90
2020-04-11,19,622.71,123.48,682.00,29.70
2020-04-11,20,619.21,122.11,477.00,29.30
2020-04-11,21,539.27,97.66,221.00,28.90
2020-04-11,22,327.56,62.58,45.00,28.40
2020-04-11,23,256.02,46.06,1.00,27.90
2020-04-12,0,254.58,32.63,0.00,27.60
2020-04-12,1,183.33,21.81,0.00,27.30
2020-04-12,2,182.70,16.20,0.00,27.40
2020-04-12,3,182.35,13.16,0.00,27.50
2020-04-12,4,188.50,11.02,0.00,27.40
2020-04-12,5,337.49,18.92,0.00,27.20
2020-04-12,6,352.83,41.70,0.00,26.90
2020-04-12,7,461.66,83.29,0.00,26.80
2020-04-12,8,460.77,84.73,0.00,26.70
2020-04-12,9,388.50,65.96,0.00,26.70
2020-04-12,10,352.24,76.71,0.00,26.60
2020-04-12,11,350.61,89.37,57.00,26.90
2020-04-12,12,353.49,94.47,218.00,27.80
2020-04-12,13,353.72,97.19,463.00,28.90
2020-04-12,14,353.29,89.83,676.00,30.10
2020-04-12,15,352.67,82.40,773.00,30.80
2020-04-12,16,334.64,81.93,930.00,30.60
2020-04-12,17,561.11,100.54,948.00,30.20
2020-04-12,18,626.57,110.55,873.00,29.80
2020-04-12,19,622.71,123.48,722.00,29.30
2020-04-12,20,619.21,122.11,515.00,29.10
2020-04-12,21,539.27,97.66,286.00,28.90
2020-04-12,22,327.56,62.58,80.00,28.60
2020-04-12,23,256.02,46.06,1.00,28.10
2020-04-13,0,211.09,20.33,0.00,27.80
2020-04-13,1,182.35,14.49,0.00,27.60
2020-04-13,2,181.88,11.02,0.00,27.50
2020-04-13,3,181.57,7.94,0.00,27.40
2020-04-13,4,239.51,8.06,0.00,27.30
2020-04-13,5,356.53,30.22,0.00,27.30
2020-04-13,6,428.80,60.98,0.00,27.20
2020-04-13,7,412.91,44.62,0.00,27.10
2020-04-13,8,413.49,52.49,0.00,27.00
2020-04-13,9,337.72,49.10,0.00,27.00
2020-04-13,10,338.61,57.67,0.00,27.00
2020-04-13,11,336.75,68.10,52.00,27.40
2020-04-13,12,340.29,75.81,213.00,28.10
2020-04-13,13,340.56,78.62,438.00,28.90
2020-04-13,14,340.48,78.85,624.00,29.40
2020-04-13,15,340.37,77.45,782.00,29.80
2020-04-13,16,323.19,84.19,885.00,30.00
2020-04-13,17,479.92,91.08,896.00,29.90
2020-04-13,18,578.17,102.80,850.00,29.70
2020-04-13,19,622.95,118.61,407.00,29.60
2020-04-13,20,568.71,117.32,497.00,29.40
2020-04-13,21,454.73,102.49,271.00,28.90
2020-04-13,22,289.08,66.47,74.00,28.60
2020-04-13,23,235.70,47.19,1.00,28.30
2020-04-14,0,211.09,20.33,0.00,28.00
2020-04-14,1,182.35,14.49,0.00,27.70
2020-04-14,2,181.88,11.02,0.00,27.40
2020-04-14,3,181.57,7.94,0.00,27.20
2020-04-14,4,239.51,8.06,0.00,27.00
2020-04-14,5,356.53,30.22,0.00,26.80
2020-04-14,6,428.80,60.98,0.00,26.60
2020-04-14,7,412.91,44.62,0.00,26.60
2020-04-14,8,413.49,52.49,0.00,26.50
2020-04-14,9,337.72,49.10,0.00,26.40
2020-04-14,10,338.61,57.67,0.00,26.40
2020-04-14,11,336.75,68.10,64.00,26.70
2020-04-14,12,340.29,75.81,249.00,27.50
2020-04-14,13,340.56,78.62,475.00,28.10
2020-04-14,14,340.48,78.85,681.00,28.70
2020-04-14,15,340.37,77.45,853.00,29.10
2020-04-14,16,323.19,84.19,936.00,29.40
2020-04-14,17,479.92,91.08,936.00,29.50
2020-04-14,18,578.17,102.80,847.00,29.50
2020-04-14,19,622.95,118.61,696.00,29.10
2020-04-14,20,568.71,117.32,444.00,28.70
2020-04-14,21,454.73,102.49,261.00,28.30
2020-04-14,22,289.08,66.47,79.00,27.80
2020-04-14,23,235.70,47.19,1.00,27.50
2020-04-15,0,211.09,20.33,0.00,27.40
2020-04-15,1,182.35,14.49,0.00,27.30
2020-04-15,2,181.88,11.02,0.00,27.10
2020-04-15,3,181.57,7.94,0.00,26.90
2020-04-15,4,239.51,8.06,0.00,26.80
2020-04-15,5,356.53,30.22,0.00,26.60
2020-04-15,6,428.80,60.98,0.00,26.40
2020-04-15,7,412.91,44.62,0.00,26.30
2020-04-15,8,413.49,52.49,0.00,26.20
2020-04-15,9,337.72,49.10,0.00,26.10
2020-04-15,10,338.61,57.67,0.00,26.10
2020-04-15,11,336.75,68.10,77.00,26.40
2020-04-15,12,340.29,75.81,292.00,27.20
2020-04-15,13,340.56,78.62,535.00,28.10
2020-04-15,14,340.48,78.85,737.00,28.90
2020-04-15,15,340.37,77.45,854.00,29.40
2020-04-15,16,323.19,84.19,926.00,29.50
2020-04-15,17,479.92,91.08,929.00,29.50
2020-04-15,18,578.17,102.80,868.00,29.70
2020-04-15,19,622.95,118.61,724.00,29.80
2020-04-15,20,568.71,117.32,521.00,29.40
2020-04-15,21,454.73,102.49,283.00,28.70
2020-04-15,22,289.08,66.47,76.00,28.00
2020-04-15,23,235.70,47.19,1.00,27.60
2020-04-16,0,211.09,20.33,0.00,27.40
2020-04-16,1,182.35,14.49,0.00,27.30
2020-04-16,2,181.88,11.02,0.00,27.20
2020-04-16,3,181.57,7.94,0.00,27.00
2020-04-16,4,239.51,8.06,0.00,26.90
2020-04-16,5,356.53,30.22,0.00,26.70
2020-04-16,6,428.80,60.98,0.00,26.50
2020-04-16,7,412.91,44.62,0.00,26.20
2020-04-16,8,413.49,52.49,0.00,26.20
2020-04-16,9,337.72,49.10,0.00,26.10
2020-04-16,10,338.61,57.67,0.00,26.10
2020-04-16,11,336.75,68.10,74.00,26.50
2020-04-16,12,340.29,75.81,278.00,27.40
2020-04-16,13,340.56,78.62,517.00,28.40
2020-04-16,14,340.48,78.85,732.00,29.30
2020-04-16,15,340.37,77.45,900.00,30.00
2020-04-16,16,323.19,84.19,982.00,30.20
2020-04-16,17,479.92,91.08,984.00,30.10
2020-04-16,18,578.17,102.80,910.00,30.10
2020-04-16,19,622.95,118.61,762.00,29.80
2020-04-16,20,568.71,117.32,547.00,29.30
2020-04-16,21,454.73,102.49,320.00,28.80
2020-04-16,22,289.08,66.47,93.00,28.50
2020-04-16,23,235.70,47.19,1.00,28.00
2020-04-17,0,211.09,20.33,0.00,27.60
2020-04-17,1,182.35,14.49,0.00,27.30
2020-04-17,2,181.88,11.02,0.00,27.10
2020-04-17,3,181.57,7.94,0.00,26.90
2020-04-17,4,239.51,8.06,0.00,26.80
2020-04-17,5,356.53,30.22,0.00,26.60
2020-04-17,6,428.80,60.98,0.00,26.40
2020-04-17,7,412.91,44.62,0.00,26.20
2020-04-17,8,413.49,52.49,0.00,26.00
2020-04-17,9,337.72,49.10,0.00,25.90
2020-04-17,10,338.61,57.67,0.00,25.60
2020-04-17,11,336.75,68.10,80.00,26.00
2020-04-17,12,340.29,75.81,302.00,26.80
2020-04-17,13,340.56,78.62,547.00,28.00
2020-04-17,14,340.48,78.85,754.00,29.50
2020-04-17,15,340.37,77.45,886.00,30.50
2020-04-17,16,323.19,84.19,953.00,30.80
2020-04-17,17,479.92,91.08,938.00,30.00
2020-04-17,18,578.17,102.80,837.00,29.00
2020-04-17,19,622.95,118.61,682.00,29.10
2020-04-17,20,568.71,117.32,487.00,29.40
2020-04-17,21,454.73,102.49,264.00,29.10
2020-04-17,22,289.08,66.47,72.00,28.70
2020-04-17,23,235.70,47.19,1.00,28.20
2020-04-18,0,254.58,32.63,0.00,27.80
2020-04-18,1,183.33,21.81,0.00,27.40
2020-04-18,2,182.70,16.20,0.00,27.10
2020-04-18,3,182.35,13.16,0.00,27.00
2020-04-18,4,188.50,11.02,0.00,26.90
2020-04-18,5,337.49,18.92,0.00,26.70
2020-04-18,6,352.83,41.70,0.00,26.50
2020-04-18,7,461.66,83.29,0.00,26.30
2020-04-18,8,460.77,84.73,0.00,26.10
2020-04-18,9,388.50,65.96,0.00,25.90
2020-04-18,10,352.24,76.71,0.00,25.70
2020-04-18,11,350.61,89.37,72.00,26.20
2020-04-18,12,353.49,94.47,269.00,27.30
2020-04-18,13,353.72,97.19,503.00,28.60
2020-04-18,14,353.29,89.83,704.00,29.80
2020-04-18,15,352.67,82.40,836.00,30.70
2020-04-18,16,334.64,81.93,909.00,30.90
2020-04-18,17,561.11,100.54,901.00,30.70
2020-04-18,18,626.57,110.55,771.00,30.00
2020-04-18,19,622.71,123.48,414.00,29.40
2020-04-18,20,619.21,122.11,214.00,29.10
2020-04-18,21,539.27,97.66,178.00,28.80
2020-04-18,22,327.56,62.58,54.00,28.50
2020-04-18,23,256.02,46.06,1.00,28.10
2020-04-19,0,254.58,32.63,0.00,27.70
2020-04-19,1,183.33,21.81,0.00,27.30
2020-04-19,2,182.70,16.20,0.00,27.10
2020-04-19,3,182.35,13.16,0.00,27.00
2020-04-19,4,188.50,11.02,0.00,26.90
2020-04-19,5,337.49,18.92,0.00,26.70
2020-04-19,6,352.83,41.70,0.00,26.60
2020-04-19,7,461.66,83.29,0.00,26.50
2020-04-19,8,460.77,84.73,0.00,26.50
2020-04-19,9,388.50,65.96,0.00,26.30
2020-04-19,10,352.24,76.71,0.00,26.20
2020-04-19,11,350.61,89.37,61.00,26.30
2020-04-19,12,353.49,94.47,197.00,26.90
2020-04-19,13,353.72,97.19,331.00,27.90
2020-04-19,14,353.29,89.83,369.00,29.00
2020-04-19,15,352.67,82.40,329.00,29.50
2020-04-19,16,334.64,81.93,630.00,29.80
2020-04-19,17,561.11,100.54,568.00,29.70
2020-04-19,18,626.57,110.55,515.00,29.60
2020-04-19,19,622.71,123.48,426.00,29.70
2020-04-19,20,619.21,122.11,186.00,29.40
2020-04-19,21,539.27,97.66,136.00,28.70
2020-04-19,22,327.56,62.58,42.00,28.00
2020-04-19,23,256.02,46.06,1.00,27.60
2020-04-20,0,211.09,20.33,0.00,27.50
2020-04-20,1,182.35,14.49,0.00,27.40
2020-04-20,2,181.88,11.02,0.00,27.10
2020-04-20,3,181.57,7.94,0.00,26.90
2020-04-20,4,239.51,8.06,0.00,26.70
2020-04-20,5,356.53,30.22,0.00,26.60
2020-04-20,6,428.80,60.98,0.00,26.50
2020-04-20,7,412.91,44.62,0.00,26.30
2020-04-20,8,413.49,52.49,0.00,26.10
2020-04-20,9,337.72,49.10,0.00,26.00
2020-04-20,10,338.61,57.67,1.00,26.00
2020-04-20,11,336.75,68.10,66.00,26.50
2020-04-20,12,340.29,75.81,260.00,27.50
2020-04-20,13,340.56,78.62,496.00,28.50
2020-04-20,14,340.48,78.85,691.00,29.40
2020-04-20,15,340.37,77.45,793.00,29.90
2020-04-20,16,323.19,84.19,859.00,30.00
2020-04-20,17,479.92,91.08,866.00,30.20
2020-04-20,18,578.17,102.80,831.00,30.30
2020-04-20,19,622.95,118.61,693.00,30.10
2020-04-20,20,568.71,117.32,483.00,29.70
2020-04-20,21,454.73,102.49,242.00,29.00
2020-04-20,22,289.08,66.47,67.00,28.10
2020-04-20,23,235.70,47.19,1.00,27.50
2020-04-21,0,211.09,20.33,0.00,27.30
2020-04-21,1,182.35,14.49,0.00,27.20
2020-04-21,2,181.88,11.02,0.00,27.10
2020-04-21,3,181.57,7.94,0.00,26.90
2020-04-21,4,239.51,8.06,0.00,26.80
2020-04-21,5,356.53,30.22,0.00,26.60
2020-04-21,6,428.80,60.98,0.00,26.50
2020-04-21,7,412.91,44.62,0.00,26.40
2020-04-21,8,413.49,52.49,0.00,26.30
2020-04-21,9,337.72,49.10,0.00,26.10
2020-04-21,10,338.61,57.67,1.00,26.10
2020-04-21,11,336.75,68.10,77.00,26.50
2020-04-21,12,340.29,75.81,274.00,27.30
2020-04-21,13,340.56,78.62,484.00,28.20
2020-04-21,14,340.48,78.85,640.00,29.00
2020-04-21,15,340.37,77.45,759.00,29.50
2020-04-21,16,323.19,84.19,647.00,29.80
2020-04-21,17,479.92,91.08,697.00,29.60
2020-04-21,18,578.17,102.80,833.00,29.40
2020-04-21,19,622.95,118.61,673.00,29.20
2020-04-21,20,568.71,117.32,480.00,29.00
2020-04-21,21,454.73,102.49,230.00,28.50
2020-04-21,22,289.08,66.47,40.00,28.00
2020-04-21,23,235.70,47.19,1.00,27.60
2020-04-22,0,211.09,20.33,0.00,27.50
2020-04-22,1,182.35,14.49,0.00,27.50
2020-04-22,2,181.88,11.02,0.00,27.30
2020-04-22,3,181.57,7.94,0.00,27.10
2020-04-22,4,239.51,8.06,0.00,26.80
2020-04-22,5,356.53,30.22,0.00,26.60
2020-04-22,6,428.80,60.98,0.00,26.50
2020-04-22,7,412.91,44.62,0.00,26.40
2020-04-22,8,413.49,52.49,0.00,26.30
2020-04-22,9,337.72,49.10,0.00,26.20
2020-04-22,10,338.61,57.67,1.00,26.20
2020-04-22,11,336.75,68.10,92.00,26.60
2020-04-22,12,340.29,75.81,315.00,27.30
2020-04-22,13,340.56,78.62,547.00,28.10
2020-04-22,14,340.48,78.85,743.00,28.60
2020-04-22,15,340.37,77.45,856.00,29.10
2020-04-22,16,323.19,84.19,923.00,29.50
2020-04-22,17,479.92,91.08,925.00,29.60
2020-04-22,18,578.17,102.80,857.00,29.20
2020-04-22,19,622.95,118.61,714.00,28.80
2020-04-22,20,568.71,117.32,508.00,28.40
2020-04-22,21,454.73,102.49,196.00,28.20
2020-04-22,22,289.08,66.47,53.00,27.90
2020-04-22,23,235.70,47.19,1.00,27.60
2020-04-23,0,211.09,20.33,0.00,27.30
2020-04-23,1,182.35,14.49,0.00,27.20
2020-04-23,2,181.88,11.02,0.00,27.10
2020-04-23,3,181.57,7.94,0.00,27.00
2020-04-23,4,239.51,8.06,0.00,27.00
2020-04-23,5,356.53,30.22,0.00,26.90
2020-04-23,6,428.80,60.98,0.00,26.80
2020-04-23,7,412.91,44.62,0.00,26.70
2020-04-23,8,413.49,52.49,0.00,26.70
2020-04-23,9,337.72,49.10,0.00,26.60
2020-04-23,10,338.61,57.67,1.00,26.60
2020-04-23,11,336.75,68.10,82.00,26.90
2020-04-23,12,340.29,75.81,295.00,27.70
2020-04-23,13,340.56,78.62,531.00,28.60
2020-04-23,14,340.48,78.85,735.00,29.50
2020-04-23,15,340.37,77.45,876.00,30.20
2020-04-23,16,323.19,84.19,898.00,30.50
2020-04-23,17,479.92,91.08,854.00,30.20
2020-04-23,18,578.17,102.80,784.00,29.70
2020-04-23,19,622.95,118.61,697.00,29.60
2020-04-23,20,568.71,117.32,506.00,29.30
2020-04-23,21,454.73,102.49,252.00,29.00
2020-04-23,22,289.08,66.47,66.00,28.50
2020-04-23,23,235.70,47.19,1.00,28.20
2020-04-24,0,211.09,20.33,0.00,28.00
2020-04-24,1,182.35,14.49,0.00,27.90
2020-04-24,2,181.88,11.02,0.00,27.70
2020-04-24,3,181.57,7.94,0.00,27.50
2020-04-24,4,239.51,8.06,0.00,27.30
2020-04-24,5,356.53,30.22,0.00,27.20
2020-04-24,6,428.80,60.98,0.00,27.20
2020-04-24,7,412.91,44.62,0.00,27.10
2020-04-24,8,413.49,52.49,0.00,27.00
2020-04-24,9,337.72,49.10,0.00,26.90
2020-04-24,10,338.61,57.67,1.00,26.90
2020-04-24,11,336.75,68.10,74.00,27.20
2020-04-24,12,340.29,75.81,271.00,28.00
2020-04-24,13,340.56,78.62,501.00,28.90
2020-04-24,14,340.48,78.85,691.00,29.60
2020-04-24,15,340.37,77.45,824.00,30.00
2020-04-24,16,323.19,84.19,911.00,30.00
2020-04-24,17,479.92,91.08,920.00,30.00
2020-04-24,18,578.17,102.80,860.00,29.90
2020-04-24,19,622.95,118.61,675.00,29.80
2020-04-24,20,568.71,117.32,511.00,29.60
2020-04-24,21,454.73,102.49,285.00,29.10
2020-04-24,22,289.08,66.47,81.00,28.50
2020-04-24,23,235.70,47.19,1.00,28.10
2020-04-25,0,254.58,32.63,0.00,27.90
2020-04-25,1,183.33,21.81,0.00,27.70
2020-04-25,2,182.70,16.20,0.00,27.60
2020-04-25,3,182.35,13.16,0.00,27.50
2020-04-25,4,188.50,11.02,0.00,27.40
2020-04-25,5,337.49,18.92,0.00,27.30
2020-04-25,6,352.83,41.70,0.00,27.30
2020-04-25,7,461.66,83.29,0.00,27.20
2020-04-25,8,460.77,84.73,0.00,27.10
2020-04-25,9,388.50,65.96,0.00,27.00
2020-04-25,10,352.24,76.71,1.00,26.90
2020-04-25,11,350.61,89.37,88.00,27.30
2020-04-25,12,353.49,94.47,306.00,28.20
2020-04-25,13,353.72,97.19,542.00,29.20
2020-04-25,14,353.29,89.83,752.00,30.00
2020-04-25,15,352.67,82.40,907.00,30.50
2020-04-25,16,334.64,81.93,983.00,30.50
2020-04-25,17,561.11,100.54,981.00,30.30
2020-04-25,18,626.57,110.55,907.00,30.10
2020-04-25,19,622.71,123.48,758.00,29.80
2020-04-25,20,619.21,122.11,487.00,29.30
2020-04-25,21,539.27,97.66,302.00,28.80
2020-04-25,22,327.56,62.58,90.00,28.50
2020-04-25,23,256.02,46.06,1.00,28.10
2020-04-26,0,254.58,32.63,0.00,27.70
2020-04-26,1,183.33,21.81,0.00,27.50
2020-04-26,2,182.70,16.20,0.00,27.30
2020-04-26,3,182.35,13.16,0.00,27.20
2020-04-26,4,188.50,11.02,0.00,27.10
2020-04-26,5,337.49,18.92,0.00,26.90
2020-04-26,6,352.83,41.70,0.00,26.70
2020-04-26,7,461.66,83.29,0.00,26.50
2020-04-26,8,460.77,84.73,0.00,26.20
2020-04-26,9,388.50,65.96,0.00,26.10
2020-04-26,10,352.24,76.71,1.00,26.10
2020-04-26,11,350.61,89.37,94.00,26.70
2020-04-26,12,353.49,94.47,319.00,27.80
2020-04-26,13,353.72,97.19,556.00,29.00
2020-04-26,14,353.29,89.83,751.00,29.90
2020-04-26,15,352.67,82.40,869.00,30.40
2020-04-26,16,334.64,81.93,903.00,30.20
2020-04-26,17,561.11,100.54,900.00,29.90
2020-04-26,18,626.57,110.55,823.00,30.00
2020-04-26,19,622.71,123.48,659.00,30.10
2020-04-26,20,619.21,122.11,458.00,29.60
2020-04-26,21,539.27,97.66,245.00,29.10
